sample,gate,global_z,local_z,delay_scale_factor,resamples
13,G1,1.4904575933461206,0.3224057150689644,1.0608340135538317,0
13,G2,1.4904575933461206,0.8411720023814153,1.0867723279194543,0
13,G3,1.4904575933461206,-0.24616409446863874,1.0324055230769515,0
13,G4,1.4904575933461206,-1.00011049548206,0.9947082030262805,0
13,G5,1.4904575933461206,-0.47285844073819433,1.0210708057634739,0
13,G6,1.4904575933461206,0.3563632375369212,1.0625318896772296,0
13,G7,1.4904575933461206,-0.21949564455471277,1.0337389455726478,0
14,G1,-0.27510369273509633,-0.2524597481572994,0.9791239018100821,0
14,G2,-0.27510369273509633,-0.48775507792106176,0.967359135321894,0
14,G3,-0.27510369273509633,-1.2088002060170788,0.9313068789170931,0
14,G4,-0.27510369273509633,1.2413581546016887,1.0538147969480316,0
14,G5,-0.27510369273509633,0.4488823948546954,1.0141910089606818,0
14,G6,-0.27510369273509633,0.381313366989622,1.0108125575674283,0
14,G7,-0.27510369273509633,-1.0085970110931253,0.9413170386632908,0
15,G1,-0.9447470176581674,0.20673834384823325,0.9819945066626666,0
15,G2,-0.9447470176581674,1.2997081117927698,1.0366429950598934,0
15,G3,-0.9447470176581674,1.1279766169557943,1.0280564203180447,0
15,G4,-0.9447470176581674,0.205762641028663,0.9819457215216881,0
15,G5,-0.9447470176581674,-0.3999094071017571,0.9516621191151671,0
15,G6,-0.9447470176581674,2.723799752854978,1.1078475771130039,0
15,G7,-0.9447470176581674,-0.7487598122216813,0.9342195988591708,0
16,G1,1.989287495341615,-1.2737499336581382,0.9959911281773417,0
16,G2,1.989287495341615,-2.6152675711985656,0.9289152463003203,0
16,G3,1.989287495341615,-0.5094006476803196,1.0342085924762325,0
16,G4,1.989287495341615,-0.722877307373019,1.0235347594915976,0
16,G5,1.989287495341615,0.06743048807352053,1.0630501492639246,0
16,G6,1.989287495341615,-0.5067579521762573,1.0343407272514358,0
16,G7,1.989287495341615,-0.4785353977543559,1.0357518549725309,0
17,G1,-0.044756291978913225,1.3246913214902927,1.0648918773151472,0
17,G2,-0.044756291978913225,1.195954201600723,1.0584550213206687,0
17,G3,-0.044756291978913225,-0.1405809972993233,0.9916282613756664,0
17,G4,-0.044756291978913225,1.4269272202706953,1.0700036722541675,0
17,G5,-0.044756291978913225,-1.1451421114602112,0.9414002056676221,0
17,G6,-0.044756291978913225,-0.35431227847620816,0.9809416973168222,0
17,G7,-0.044756291978913225,-0.15217607942759584,0.9910485072692529,0
18,G1,0.03075226181804944,-1.0311183558539772,0.9493666500618426,0
18,G2,0.03075226181804944,-0.7512697648661926,0.9633590796112319,0
18,G3,0.03075226181804944,0.8960385237006344,1.0457244940395731,0
18,G4,0.03075226181804944,-1.4711215434355462,0.9273664906827641,0
18,G5,0.03075226181804944,-1.507521269374131,0.925546504385835,0
18,G6,0.03075226181804944,-2.3097600626425256,0.8854345647224152,0
18,G7,0.03075226181804944,1.6105854186295472,1.0814518387860188,0
19,G1,1.0361569177651613,0.38974947166154256,1.050572181116032,0
19,G2,1.0361569177651613,-0.255533818748968,1.0183080165955063,0
19,G3,1.0361569177651613,-0.1029787291728109,1.0259357710743142,0
19,G4,1.0361569177651613,-0.2177152049894381,1.020198947283483,0
19,G5,1.0361569177651613,1.237370244574558,1.0929532197616827,0
19,G6,1.0361569177651613,1.85055404813864,1.1236124099398868,0
19,G7,1.0361569177651613,-0.34020959065189654,1.0140742280003598,0
20,G1,0.12885463749147502,-0.44107709856214217,0.9818117841966372,0
20,G2,0.12885463749147502,-1.5039239579704373,0.9286694412262224,0
20,G3,0.12885463749147502,0.7947685294409439,1.0436040655967915,0
20,G4,0.12885463749147502,0.18896311232605856,1.013313794741047,0
20,G5,0.12885463749147502,-1.0422267313902411,0.9517543025552322,0
20,G6,0.12885463749147502,0.47109270141263576,1.027420274195376,0
20,G7,0.12885463749147502,-0.3917996574005459,0.9842756562547169,0
21,G1,-1.9749410212328513,-1.490319493406799,0.8662357946926744,0
21,G2,-1.9749410212328513,0.7305144259341015,0.9772774906597195,0
21,G3,-1.9749410212328513,2.011747006145147,1.0413391196702717,0
21,G4,-1.9749410212328513,-0.2528312307313027,0.9281102078264493,0
21,G5,-1.9749410212328513,0.10707610844831277,0.94610557478543,0
21,G6,-1.9749410212328513,1.5752049805076893,1.019512018388399,0
21,G7,-1.9749410212328513,-1.8395359645204878,0.8487749711369901,0
22,G1,-1.354118674529134,-1.2217927765369236,0.8982868009372799,0
22,G2,-1.354118674529134,1.9079954426051193,1.054776211894382,0
22,G3,-1.354118674529134,-0.5948967761431799,0.9296316009569671,0
22,G4,-1.354118674529134,0.5272876245501104,0.9857408209916315,0
22,G5,-1.354118674529134,-1.0651506296052204,0.906118908283865,0
22,G6,-1.354118674529134,-0.016024744351549068,0.9585752025465486,0
22,G7,-1.354118674529134,-0.8847238376747325,0.9151402478803894,0
23,G1,0.26325786916579164,-0.152197163337897,1.0002878779080788,0
23,G2,0.26325786916579164,1.1644932549923486,1.0661223988245911,0
23,G3,0.26325786916579164,0.3268388092634153,1.0242396765381445,0
23,G4,0.26325786916579164,0.954305971963879,1.0556130346731676,0
23,G5,0.26325786916579164,-0.05425999971346838,1.0051847360893003,0
23,G6,0.26325786916579164,0.3772379792218299,1.0267596350360653,0
23,G7,0.26325786916579164,0.795766041128475,1.0476860381313975,0
24,G1,0.7978810912808859,-0.9308625167737331,0.9773933068997399,0
24,G2,0.7978810912808859,0.49651805308958263,1.0487623353929056,0
24,G3,0.7978810912808859,0.3453279918049782,1.0412028323286755,0
24,G4,0.7978810912808859,0.3382671452119586,1.0408497899990246,0
24,G5,0.7978810912808859,0.8338397473083179,1.0656284201038424,0
24,G6,0.7978810912808859,1.0406305733218184,1.0759679614045174,0
24,G7,0.7978810912808859,-0.5234863258738197,0.9977621164447357,0
25,G1,0.7777806938223101,-0.4103607422454412,1.0028153837023974,0
25,G2,0.7777806938223101,-0.7201556019449298,0.9873256407174229,0
25,G3,0.7777806938223101,0.232667172551389,1.0349667794422388,0
25,G4,0.7777806938223101,-0.9511794618371829,0.9757744477228102,0
25,G5,0.7777806938223101,0.9848483115831401,1.0725758363938265,0
25,G6,0.7777806938223101,-0.07733313987602831,1.0194667638208679,0
25,G7,0.7777806938223101,-0.6089889738255752,0.9928839721233906,0
26,G1,-1.8958473932509736,0.36929963706025554,0.9615895600554836,0
26,G2,-1.8958473932509736,-0.5296243963401519,0.9166433583854632,0
26,G3,-1.8958473932509736,-0.529001266457262,0.9166745148796076,0
26,G4,-1.8958473932509736,-0.13021607810012403,0.9366137742974645,0
26,G5,-1.8958473932509736,0.5152292625861393,0.9688860413317777,0
26,G6,-1.8958473932509736,-0.14919943447452963,0.9356646064787443,0
26,G7,-1.8958473932509736,1.16188952944512,1.0012190546747268,0
27,G1,0.2066003062283895,-2.35091090268553,0.8886524640525751,0
27,G2,0.2066003062283895,0.005513582993424814,1.0064736883365228,0
27,G3,0.2066003062283895,-1.0644144431491906,0.9529772870293921,0
27,G4,0.2066003062283895,-0.5429399536609988,0.9790510115038017,0
27,G5,0.2066003062283895,0.7360039674081205,1.0429982075572577,0
27,G6,0.2066003062283895,0.47513578858190453,1.029954798615947,0
27,G7,0.2066003062283895,-0.3437187439952649,0.9890120719870884,0
28,G1,1.1366059593133988,-0.06854035553499133,1.0306711610026524,0
28,G2,1.1366059593133988,-0.6709308935224071,1.0005516341032816,0
28,G3,1.1366059593133988,1.8268470365577303,1.1254405306072885,0
28,G4,1.1366059593133988,0.8700065877039028,1.0775985081645971,0
28,G5,1.1366059593133988,-1.4451158775488389,0.96184238490196,0
28,G6,1.1366059593133988,-0.43136983283909514,1.0125296871374472,0
28,G7,1.1366059593133988,-0.6797530103811218,1.0001105282603457,0
29,G1,0.5723722882300474,-0.7141269490984463,0.9814648211919791,0
29,G2,0.5723722882300474,-1.194541677604021,0.9574440847667003,0
29,G3,0.5723722882300474,-0.8353251134463977,0.9754049129745815,0
29,G4,0.5723722882300474,-0.9751203796993633,0.9684151496619332,0
29,G5,0.5723722882300474,-0.32263764369487496,1.0010392864621576,0
29,G6,0.5723722882300474,0.2523891432658108,1.0297906258101919,0
29,G7,0.5723722882300474,-1.682791743075933,0.9330315814931047,0
30,G1,0.2848491093712273,1.7108843217413372,1.0940896893682037,0
30,G2,0.2848491093712273,1.4327835003456566,1.0801846482984196,0
30,G3,0.2848491093712273,1.037466728183647,1.060418809690319,0
30,G4,0.2848491093712273,-0.6039980849528488,0.9783455690334943,0
30,G5,0.2848491093712273,-0.2742199773793116,0.9948344744121712,0
30,G6,0.2848491093712273,-0.5209178935251094,0.9824995786048812,0
30,G7,0.2848491093712273,0.9704201864132945,1.0570664826018015,0
31,G1,-1.0224568444634294,-0.6950614837347727,0.9345732204793584,0
31,G2,-1.0224568444634294,0.2182546091818772,0.980239025125191,0
31,G3,-1.0224568444634294,0.5774961931060434,0.9982011043213993,0
31,G4,-1.0224568444634294,0.6629268513560267,1.0024726372338983,0
31,G5,-1.0224568444634294,0.47789162630002446,0.9932208759810983,0
31,G6,-1.0224568444634294,1.074617953058522,1.0230571923190233,0
31,G7,-1.0224568444634294,0.0021042484292375227,0.969431507087559,0
32,G1,-0.6742291910532251,-1.2848912479375987,0.9155285618715233,0
32,G2,-0.6742291910532251,-0.6124753662760373,0.9491493559546014,0
32,G3,-0.6742291910532251,0.06899223478609076,0.9832227360077078,0
32,G4,-0.6742291910532251,1.025335806483766,1.0310399145925915,0
32,G5,-0.6742291910532251,0.23060684058137507,0.991303466297472,0
32,G6,-0.6742291910532251,1.7045495117445204,1.0650005998556293,0
32,G7,-0.6742291910532251,-0.6772128948533006,0.9459124795257382,0
33,G1,-0.25257867132861744,-0.19986080009525212,0.9824295998553788,0
33,G2,-0.25257867132861744,-1.0447831907594136,0.9401834803221708,0
33,G3,-0.25257867132861744,-1.0353622044327444,0.9406545296385043,0
33,G4,-0.25257867132861744,-0.945269562518779,0.9451591617342026,0
33,G5,-0.25257867132861744,-0.5979711725746262,0.9625240812314102,0
33,G6,-0.25257867132861744,1.2925656986397447,1.0570509247921287,0
33,G7,-0.25257867132861744,0.518426328087345,1.0183439562645087,0
34,G1,-0.7406875209131326,-0.5815442495464233,0.9487021618952848,0
34,G2,-0.7406875209131326,-0.37575721833043263,0.9589915134560844,0
34,G3,-0.7406875209131326,0.018645152681358194,0.9787116320066739,0
34,G4,-0.7406875209131326,1.0922950574298935,1.0323941272441006,0
34,G5,-0.7406875209131326,2.6099153139499616,1.108275140070104,0
34,G6,-0.7406875209131326,4.1100809856489455,1.1832834236550533,0
34,G7,-0.7406875209131326,1.2531777278628398,1.040438260765748,0
35,G1,-0.5281067311228883,0.3817165919441718,1.003242627663522,0
35,G2,-0.5281067311228883,0.04627347975710886,0.9864704720541688,0
35,G3,-0.5281067311228883,-0.5553084853348703,0.9563913737995698,0
35,G4,-0.5281067311228883,0.06195138047524035,0.9872543670900754,0
35,G5,-0.5281067311228883,0.4424593397383101,1.006279765053229,0
35,G6,-0.5281067311228883,-0.08340724198760595,0.9799864359669331,0
35,G7,-0.5281067311228883,0.5881750868362241,1.0135655524081246,0
36,G1,-0.3536870760678929,0.6635408388776654,1.0225664296618464,0
36,G2,-0.3536870760678929,-0.5454130304396013,0.9621187361959832,0
36,G3,-0.3536870760678929,-0.5441249248149627,0.9621831414772151,0
36,G4,-0.3536870760678929,-0.03682917595566414,0.9875479289201801,0
36,G5,-0.3536870760678929,0.4352070025331558,1.011149737844621,0
36,G6,-0.3536870760678929,0.6201796099780363,1.0203983682168651,0
36,G7,-0.3536870760678929,1.127313050271339,1.0457550402315303,0
37,G1,0.31678962386636605,-0.5628399528543654,0.9813616910732726,0
37,G2,0.31678962386636605,-1.3473520994433843,0.9421360837438217,0
37,G3,0.31678962386636605,0.6229960361169574,1.0406534905218388,0
37,G4,0.31678962386636605,-0.019510144959277775,1.0085281814680271,0
37,G5,0.31678962386636605,-0.985367877488215,0.9602352948415802,0
37,G6,0.31678962386636605,0.21134182497223855,1.020070779964603,0
37,G7,0.31678962386636605,2.7233511687889864,1.1456712471554402,0
38,G1,0.35797069704827855,1.3901000254207547,1.080244122182486,0
38,G2,0.35797069704827855,-0.6766593718989442,0.9769061523165012,0
38,G3,0.35797069704827855,0.10888533462757907,1.0161833876428275,0
38,G4,0.35797069704827855,-0.462322557465403,0.9876229930381784,0
38,G5,0.35797069704827855,-1.4451932948786397,0.9384794561675165,0
38,G6,0.35797069704827855,-0.7260015316371063,0.9744390443295932,0
38,G7,0.35797069704827855,-0.9601038070087232,0.9627339305610123,0
39,G1,0.12441482653403985,-0.4024290133407128,0.9836109941289856,0
39,G2,0.12441482653403985,-0.9319091155712288,0.9571369890174597,0
39,G3,0.12441482653403985,0.1338454610034197,1.0104247178461923,0
39,G4,0.12441482653403985,-0.029037467677492716,1.0022805714121465,0
39,G5,0.12441482653403985,-2.9640900900930216,0.8555279402913701,0
39,G6,0.12441482653403985,-1.1254653442520777,0.9474591775834174,0
39,G7,0.12441482653403985,-0.28865808044776853,0.9892995407736328,0
40,G1,-1.3219933353240614,-0.19800490966894457,0.9504399544568309,0
40,G2,-1.3219933353240614,-1.2923667351376777,0.8957218631833943,0
40,G3,-1.3219933353240614,0.06120202561287684,0.963400301220922,0
40,G4,-1.3219933353240614,1.3374755570342618,1.0272139777919913,0
40,G5,-1.3219933353240614,-0.7282567319478587,0.9239273633428853,0
40,G6,-1.3219933353240614,-1.1523547916906955,0.9027224603557434,0
40,G7,-1.3219933353240614,-1.2918502952377904,0.8957476851783887,0
41,G1,-0.634476707603801,0.24728508228223145,0.9933299528859976,0
41,G2,-0.634476707603801,-0.5781797864580879,0.9520567094489816,0
41,G3,-0.634476707603801,-1.0864538733194986,0.926643005105911,0
41,G4,-0.634476707603801,0.6682796964440844,1.0143796835940901,0
41,G5,-0.634476707603801,0.582626484121989,1.0100970229779855,0
41,G6,-0.634476707603801,-0.12460499805819943,0.974735448868976,0
41,G7,-0.634476707603801,-2.61021494022587,0.8504549517605925,0
42,G1,-0.19161574678140927,0.12910634597850068,1.0007068448954828,0
42,G2,-0.19161574678140927,-0.48027472224807616,0.970237791484154,0
42,G3,-0.19161574678140927,-1.4877991683466725,0.9198615691792241,0
42,G4,-0.19161574678140927,-0.8695430804904273,0.9507743735720364,0
42,G5,-0.19161574678140927,1.1419096194168625,1.0513470085674008,0
42,G6,-0.19161574678140927,-0.38427530163305146,0.9750377625149051,0
42,G7,-0.19161574678140927,-1.4602052335358828,0.9212412659197636,0
43,G1,-0.6243447120439684,-1.320614387571515,0.9152389392601052,0
43,G2,-0.6243447120439684,0.24182178957708475,0.9933607481175353,0
43,G3,-0.6243447120439684,-0.49024983858161253,0.9567571667096003,0
43,G4,-0.6243447120439684,1.6572310520946374,1.064131211243413,0
43,G5,-0.6243447120439684,-0.36429188284729064,0.9630550644963165,0
43,G6,-0.6243447120439684,-1.743926419952519,0.894073337641055,0
43,G7,-0.6243447120439684,0.29522857682161674,0.9960310874797618,0
44,G1,0.9947473982666822,-1.555657097266585,0.9520595670846712,0
44,G2,0.9947473982666822,-0.3467291166275279,1.012505966116624,0
44,G3,0.9947473982666822,0.6304508426765026,1.0613649640818257,0
44,G4,0.9947473982666822,-0.7119376519068222,0.9942455393526594,0
44,G5,0.9947473982666822,0.1682197240078938,1.0382534081483952,0
44,G6,0.9947473982666822,0.26397294750591044,1.0430410693232959,0
44,G7,0.9947473982666822,-1.2701082197239582,0.9663370109618026,0
45,G1,-1.127136766017187,-2.0986525156236238,0.8612532712383032,0
45,G2,-1.127136766017187,0.044095848844435175,0.9683906894617061,0
45,G3,-1.127136766017187,-0.2667470565704214,0.9528485441909633,0
45,G4,-1.127136766017187,1.7299482233248766,1.0526833081857283,0
45,G5,-1.127136766017187,0.03726334412756601,0.9680490642258627,0
45,G6,-1.127136766017187,-0.6984207372481663,0.9312648601570761,0
45,G7,-1.127136766017187,1.026299062779409,1.0175008501584548,0
46,G1,0.024618463470067166,-0.11470412156517011,0.9950033478258435,0
46,G2,0.024618463470067166,1.5396346142810746,1.0777202846181557,0
46,G3,0.024618463470067166,-0.09777193648310539,0.9958499570799467,0
46,G4,0.024618463470067166,-1.4286133509483647,0.9293078863566838,0
46,G5,0.024618463470067166,-1.5928441188770146,0.9210963479602513,0
46,G6,0.024618463470067166,-0.74491665702955,0.9634927210526245,0
46,G7,0.024618463470067166,-0.9920910100535513,0.9511340034014245,0
47,G1,0.9033752915956631,0.7207104367254561,1.0631367805841427,0
47,G2,0.9033752915956631,-0.7924988388500774,0.987476316805366,0
47,G3,0.9033752915956631,-0.477957722133715,1.0032033726411842,0
47,G4,0.9033752915956631,-1.133588161707819,0.9704218506624789,0
47,G5,0.9033752915956631,0.5636020098925553,1.0552813592424977,0
47,G6,0.9033752915956631,-0.3211037497039186,1.0110460712626739,0
47,G7,0.9033752915956631,-0.46113703494373537,1.004044407000683,0
48,G1,-1.64489165433433,0.74555684743756,0.9879310927418481,0
48,G2,-1.64489165433433,-0.6728123042012658,0.9170126351599067,0
48,G3,-1.64489165433433,-3.9513058868537523,0.7530879560272824,0
48,G4,-1.64489165433433,1.360702139008274,1.0186883573203838,0
48,G5,-1.64489165433433,0.03460342648573408,0.9523834216942567,0
48,G6,-1.64489165433433,0.6400790480261586,0.982657202771278,0
48,G7,-1.64489165433433,-1.108209111041493,0.8952427948178954,0
49,G1,-1.1183679917841858,-0.42128852846612763,0.945384533823168,0
49,G2,-1.1183679917841858,-2.0025812291651266,0.8663198987882181,0
49,G3,-1.1183679917841858,-0.3290360031338005,0.9499971600897844,0
49,G4,-1.1183679917841858,-0.8833641498610617,0.9222807527534214,0
49,G5,-1.1183679917841858,1.6252311769298378,1.0477105190929663,0
49,G6,-1.1183679917841858,-0.331531487391137,0.9498723858769176,0
49,G7,-1.1183679917841858,-0.609612381664719,0.9359683411632385,0
50,G1,0.031423102822089884,0.186204192802022,1.010252902724764,0
50,G2,0.031423102822089884,-0.18526836135874827,0.9916792750167254,0
50,G3,0.031423102822089884,0.08370661446936754,1.005128023808131,0
50,G4,0.031423102822089884,1.6541198489213276,1.0836486855307292,0
50,G5,0.031423102822089884,-0.30224515367049115,0.9858304354011382,0
50,G6,0.031423102822089884,1.9433019459525351,1.0981077903822896,0
50,G7,0.031423102822089884,0.7709211624661886,1.0394887512079722,0
51,G1,-0.15181762297788662,-0.7219977745225272,0.9593455825845371,0
51,G2,-0.15181762297788662,-0.12866295307070158,0.9890123236571283,0
51,G3,-0.15181762297788662,-1.0170425888672183,0.9445933418673025,0
51,G4,-0.15181762297788662,-0.1446263748025167,0.9882141525705376,0
51,G5,-0.15181762297788662,-1.57987460853159,0.9164517408840839,0
51,G6,-0.15181762297788662,1.0279215599240792,1.0468415493068675,0
51,G7,-0.15181762297788662,1.2647484105798612,1.0586828918396565,0
52,G1,-0.2458594117524566,-0.7590719191373261,0.9546706216905599,0
52,G2,-0.2458594117524566,0.9541612801065208,1.0403322816527523,0
52,G3,-0.2458594117524566,-0.41623733422056414,0.9718123509363981,0
52,G4,-0.2458594117524566,-1.2073547307553973,0.9322564811096564,0
52,G5,-0.2458594117524566,0.03798070159376901,0.9945232527271147,0
52,G6,-0.2458594117524566,1.7117769745400848,1.0782130663744305,0
52,G7,-0.2458594117524566,1.0127843002799741,1.043263432661425,0
53,G1,0.38757804168210563,0.3282098346889539,1.028037832984911,0
53,G2,0.38757804168210563,-0.07811569708817186,1.0077215563960547,0
53,G3,0.38757804168210563,0.20661734422272798,1.0219582084615997,0
53,G4,0.38757804168210563,-0.6909305321723876,0.9770808146418439,0
53,G5,0.38757804168210563,0.8882231178300916,1.0560384971419678,0
53,G6,0.38757804168210563,0.06709961963079458,1.014982322232003,0
53,G7,0.38757804168210563,-0.8638739033223155,0.9684336460843475,0
54,G1,-0.695090965820881,0.004119123333118387,0.9793532271920296,0
54,G2,-0.695090965820881,-0.6375191459114435,0.9472713137298014,0
54,G3,-0.695090965820881,1.2956888996200648,1.0439317160063768,0
54,G4,-0.695090965820881,0.5485229518778765,1.0065734186192674,0
54,G5,-0.695090965820881,0.4440682524003018,1.0013506836453887,0
54,G6,-0.695090965820881,-0.3633460712680419,0.9609799674619715,0
54,G7,-0.695090965820881,-1.8140207977960623,0.8884462311355704,0
55,G1,-2.162650395257644,0.1348093637626972,0.9418609563304056,0
55,G2,-2.162650395257644,0.06009678430666322,0.9381253273576038,0
55,G3,-2.162650395257644,0.2817743673170737,0.9492092065081243,0
55,G4,-2.162650395257644,0.33510716657439243,0.9518758464709903,0
55,G5,-2.162650395257644,0.38045303624570637,0.954143139954556,0
55,G6,-2.162650395257644,0.3245522999390383,0.9513481031392226,0
55,G7,-2.162650395257644,-0.6917938293598436,0.9005307966742785,0
56,G1,0.23405615365173793,-0.3606159454144651,0.9889908873388289,0
56,G2,0.23405615365173793,-1.5029854619545495,0.9318724115118246,0
56,G3,0.23405615365173793,0.8888951188927784,1.051466440554191,0
56,G4,0.23405615365173793,-0.3617672274654335,0.9889333232362805,0
56,G5,0.23405615365173793,0.6833676355102282,1.0411900663850635,0
56,G6,0.23405615365173793,-1.4427852367434633,0.934882422772379,0
56,G7,0.23405615365173793,-1.7616863184596017,0.918937368686572,0
57,G1,-2.805612562118389,-0.8516435217041853,0.873249447051239,0
57,G2,-2.805612562118389,-0.3061757920974119,0.9005228335315777,0
57,G3,-2.805612562118389,-1.982399269839128,0.8167116596444919,0
57,G4,-2.805612562118389,-1.566501067110993,0.8375065697808987,0
57,G5,-2.805612562118389,-0.29749984339910895,0.9009566309664928,0
57,G6,-2.805612562118389,-0.1116428790060998,0.9102494791861433,0
57,G7,-2.805612562118389,-0.9464423152733572,0.8685095073727804,0
58,G1,-0.6276300280036133,-0.47459085728607675,0.9574415562955878,0
58,G2,-0.6276300280036133,-0.15361916067065,0.9734901411263591,0
58,G3,-0.6276300280036133,-0.27703853940381906,0.9673191721897006,0
58,G4,-0.6276300280036133,0.7159984876704394,1.0169710235434135,0
